event_id,tipo_var,anno_evento,data_evento,sigla_prov_from,cod_prov_from,sigla_prov_to,cod_prov_to,from,to
EV_2019_ES-Estinzione_019071_019116_01-01-2019,ES-Estinzione,2019,01/01/2019,CR,019,CR,019,019071,019116
EV_2019_AQES-Acquisizione_per_estinzione_019107_019008_01-01-2019,AQES-Acquisizione per estinzione,2019,01/01/2019,CR,019,CR,019,019107,019008
EV_2019_CS-Costituzione_019116_019042_01-01-2019,CS-Costituzione,2019,01/01/2019,CR,019,CR,019,019116,019042
EV_2019_CS-Costituzione_019116_019071_01-01-2019,CS-Costituzione,2019,01/01/2019,CR,019,CR,019,019116,019071
EV_2019_ES-Estinzione_020004_020057_01-01-2019,ES-Estinzione,2019,01/01/2019,MN,020,MN,020,020004,020057
EV_2019_ES-Estinzione_020006_020073_01-01-2019,ES-Estinzione,2019,01/01/2019,MN,020,MN,020,020006,020073
EV_2019_ES-Estinzione_020009_020073_01-01-2019,ES-Estinzione,2019,01/01/2019,MN,020,MN,020,020009,020073
EV_2019_AQES-Acquisizione_per_estinzione_020057_020004_01-01-2019,AQES-Acquisizione per estinzione,2019,01/01/2019,MN,020,MN,020,020057,020004
EV_2019_CD-Cambio_denominazione_020057_020057_01-01-2019,CD-Cambio denominazione,2019,01/01/2019,MN,020,MN,020,020057,020057
EV_2019_CS-Costituzione_020073_020006_01-01-2019,CS-Costituzione,2019,01/01/2019,MN,020,MN,020,020073,020006
EV_2019_CS-Costituzione_020073_020009_01-01-2019,CS-Costituzione,2019,01/01/2019,MN,020,MN,020,020073,020009
EV_2019_ES-Estinzione_022126_022251_01-01-2019,ES-Estinzione,2019,01/01/2019,TN,022,TN,022,022126,022251
EV_2019_ES-Estinzione_022225_022251_01-01-2019,ES-Estinzione,2019,01/01/2019,TN,022,TN,022,022225,022251
EV_2019_CS-Costituzione_022251_022126_01-01-2019,CS-Costituzione,2019,01/01/2019,TN,022,TN,022,022251,022126
EV_2019_CS-Costituzione_022251_022225_01-01-2019,CS-Costituzione,2019,01/01/2019,TN,022,TN,022,022251,022225
EV_2019_ES-Estinzione_034021_034051_01-01-2019,ES-Estinzione,2019,01/01/2019,PR,034,PR,034,034021,034051
EV_2019_ES-Estinzione_034037_034051_01-01-2019,ES-Estinzione,2019,01/01/2019,PR,034,PR,034,034037,034051
EV_2019_CS-Costituzione_034051_034021_01-01-2019,CS-Costituzione,2019,01/01/2019,PR,034,PR,034,034051,034021
EV_2019_CS-Costituzione_034051_034037_01-01-2019,CS-Costituzione,2019,01/01/2019,PR,034,PR,034,034051,034037
EV_2019_ES-Estinzione_038002_038029_01-01-2019,ES-Estinzione,2019,01/01/2019,FE,038,FE,038,038002,038029
EV_2019_ES-Estinzione_038009_038030_01-01-2019,ES-Estinzione,2019,01/01/2019,FE,038,FE,038,038009,038030
EV_2019_ES-Estinzione_038020_038029_01-01-2019,ES-Estinzione,2019,01/01/2019,FE,038,FE,038,038020,038029
EV_2019_ES-Estinzione_038024_038030_01-01-2019,ES-Estinzione,2019,01/01/2019,FE,038,FE,038,038024,038030
EV_2019_CS-Costituzione_038029_038002_01-01-2019,CS-Costituzione,2019,01/01/2019,FE,038,FE,038,038029,038002
EV_2019_CS-Costituzione_038029_038020_01-01-2019,CS-Costituzione,2019,01/01/2019,FE,038,FE,038,038029,038020
EV_2019_CS-Costituzione_038030_038009_01-01-2019,CS-Costituzione,2019,01/01/2019,FE,038,FE,038,038030,038009
EV_2019_CS-Costituzione_038030_038024_01-01-2019,CS-Costituzione,2019,01/01/2019,FE,038,FE,038,038030,038024
EV_2019_ES-Estinzione_041003_041071_01-01-2019,ES-Estinzione,2019,01/01/2019,PU,041,PU,041,041003,041071
EV_2019_ES-Estinzione_041059_041071_01-01-2019,ES-Estinzione,2019,01/01/2019,PU,041,PU,041,041059,041071
EV_2019_CS-Costituzione_041071_041003_01-01-2019,CS-Costituzione,2019,01/01/2019,PU,041,PU,041,041071,041003
EV_2019_CS-Costituzione_041071_041059_01-01-2019,CS-Costituzione,2019,01/01/2019,PU,041,PU,041,041071,041059
EV_2019_ES-Estinzione_048003_048054_01-01-2019,ES-Estinzione,2019,01/01/2019,FI,248,FI,248,048003,048054
EV_2019_ES-Estinzione_048045_048054_01-01-2019,ES-Estinzione,2019,01/01/2019,FI,248,FI,248,048045,048054
EV_2019_CS-Costituzione_048054_048003_01-01-2019,CS-Costituzione,2019,01/01/2019,FI,248,FI,248,048054,048003
EV_2019_CS-Costituzione_048054_048045_01-01-2019,CS-Costituzione,2019,01/01/2019,FI,248,FI,248,048054,048045
EV_2019_ES-Estinzione_096017_096087_01-01-2019,ES-Estinzione,2019,01/01/2019,BI,096,BI,096,096017,096087
EV_2019_ES-Estinzione_096051_096087_01-01-2019,ES-Estinzione,2019,01/01/2019,BI,096,BI,096,096051,096087
EV_2019_ES-Estinzione_096062_096088_01-01-2019,ES-Estinzione,2019,01/01/2019,BI,096,BI,096,096062,096088
EV_2019_ES-Estinzione_096070_096088_01-01-2019,ES-Estinzione,2019,01/01/2019,BI,096,BI,096,096070,096088
EV_2019_ES-Estinzione_096073_096088_01-01-2019,ES-Estinzione,2019,01/01/2019,BI,096,BI,096,096073,096088
EV_2019_ES-Estinzione_096084_096088_01-01-2019,ES-Estinzione,2019,01/01/2019,BI,096,BI,096,096084,096088
EV_2019_CS-Costituzione_096087_096017_01-01-2019,CS-Costituzione,2019,01/01/2019,BI,096,BI,096,096087,096017
EV_2019_CS-Costituzione_096087_096051_01-01-2019,CS-Costituzione,2019,01/01/2019,BI,096,BI,096,096087,096051
EV_2019_CS-Costituzione_096088_096062_01-01-2019,CS-Costituzione,2019,01/01/2019,BI,096,BI,096,096088,096062
EV_2019_CS-Costituzione_096088_096070_01-01-2019,CS-Costituzione,2019,01/01/2019,BI,096,BI,096,096088,096070
EV_2019_CS-Costituzione_096088_096073_01-01-2019,CS-Costituzione,2019,01/01/2019,BI,096,BI,096,096088,096073
EV_2019_CS-Costituzione_096088_096084_01-01-2019,CS-Costituzione,2019,01/01/2019,BI,096,BI,096,096088,096084
EV_2019_ES-Estinzione_103020_103079_01-01-2019,ES-Estinzione,2019,01/01/2019,VB,103,VB,103,103020,103079
EV_2019_ES-Estinzione_103027_103079_01-01-2019,ES-Estinzione,2019,01/01/2019,VB,103,VB,103,103027,103079
EV_2019_ES-Estinzione_103030_103079_01-01-2019,ES-Estinzione,2019,01/01/2019,VB,103,VB,103,103030,103079
EV_2019_CS-Costituzione_103079_103020_01-01-2019,CS-Costituzione,2019,01/01/2019,VB,103,VB,103,103079,103020
EV_2019_CS-Costituzione_103079_103027_01-01-2019,CS-Costituzione,2019,01/01/2019,VB,103,VB,103,103079,103027
EV_2019_CS-Costituzione_103079_103030_01-01-2019,CS-Costituzione,2019,01/01/2019,VB,103,VB,103,103079,103030
EV_2018_CD-Cambio_denominazione_022250_022250_07-12-2018,CD-Cambio denominazione,2018,07/12/2018,TN,022,TN,022,022250,022250
EV_2018_ES-Estinzione_078044_078157_31-03-2018,ES-Estinzione,2018,31/03/2018,CS,078,CS,078,078044,078157
EV_2018_ES-Estinzione_078108_078157_31-03-2018,ES-Estinzione,2018,31/03/2018,CS,078,CS,078,078108,078157
EV_2018_CS-Costituzione_078157_078044_31-03-2018,CS-Costituzione,2018,31/03/2018,CS,078,CS,078,078157,078044
EV_2018_CS-Costituzione_078157_078108_31-03-2018,CS-Costituzione,2018,31/03/2018,CS,078,CS,078,078157,078108
EV_2018_AQ-Acquisizione_territorio_095067_095083_23-03-2018,AQ-Acquisizione territorio,2018,23/03/2018,OR,095,OR,095,095067,095083
EV_2018_CE-Cessione_territorio_095067_095083_23-03-2018,CE-Cessione territorio,2018,23/03/2018,OR,095,OR,095,095067,095083
EV_2018_CE-Cessione_territorio_095083_095067_23-03-2018,CE-Cessione territorio,2018,23/03/2018,OR,095,OR,095,095083,095067
EV_2018_AQ-Acquisizione_territorio_095083_095067_23-03-2018,AQ-Acquisizione territorio,2018,23/03/2018,OR,095,OR,095,095083,095067
EV_2018_ES-Estinzione_024011_024124_17-02-2018,ES-Estinzione,2018,17/02/2018,VI,024,VI,024,024011,024124
EV_2018_ES-Estinzione_024069_024124_17-02-2018,ES-Estinzione,2018,17/02/2018,VI,024,VI,024,024069,024124
EV_2018_CS-Costituzione_024124_024011_17-02-2018,CS-Costituzione,2018,17/02/2018,VI,024,VI,024,024124,024011
EV_2018_CS-Costituzione_024124_024069_17-02-2018,CS-Costituzione,2018,17/02/2018,VI,024,VI,024,024124,024069
EV_2018_ES-Estinzione_028051_028107_17-02-2018,ES-Estinzione,2018,17/02/2018,PD,028,PD,028,028051,028107
EV_2018_ES-Estinzione_028074_028107_17-02-2018,ES-Estinzione,2018,17/02/2018,PD,028,PD,028,028074,028107
EV_2018_ES-Estinzione_028081_028107_17-02-2018,ES-Estinzione,2018,17/02/2018,PD,028,PD,028,028081,028107
EV_2018_CS-Costituzione_028107_028051_17-02-2018,CS-Costituzione,2018,17/02/2018,PD,028,PD,028,028107,028051
EV_2018_CS-Costituzione_028107_028074_17-02-2018,CS-Costituzione,2018,17/02/2018,PD,028,PD,028,028107,028074
EV_2018_CS-Costituzione_028107_028081_17-02-2018,CS-Costituzione,2018,17/02/2018,PD,028,PD,028,028107,028081
EV_2018_AQ-Acquisizione_territorio_087018_087027_17-02-2018,AQ-Acquisizione territorio,2018,17/02/2018,CT,287,CT,287,087018,087027
EV_2018_CE-Cessione_territorio_087027_087018_17-02-2018,CE-Cessione territorio,2018,17/02/2018,CT,287,CT,287,087027,087018
EV_2018_ES-Estinzione_030038_030190_01-02-2018,ES-Estinzione,2018,01/02/2018,UD,030,UD,030,030038,030190
EV_2018_ES-Estinzione_030050_030191_01-02-2018,ES-Estinzione,2018,01/02/2018,UD,030,UD,030,030050,030191
EV_2018_ES-Estinzione_030125_030191_01-02-2018,ES-Estinzione,2018,01/02/2018,UD,030,UD,030,030125,030191
EV_2018_ES-Estinzione_030134_030190_01-02-2018,ES-Estinzione,2018,01/02/2018,UD,030,UD,030,030134,030190
EV_2018_CS-Costituzione_030190_030038_01-02-2018,CS-Costituzione,2018,01/02/2018,UD,030,UD,030,030190,030038
EV_2018_CS-Costituzione_030190_030134_01-02-2018,CS-Costituzione,2018,01/02/2018,UD,030,UD,030,030190,030134
EV_2018_CS-Costituzione_030191_030050_01-02-2018,CS-Costituzione,2018,01/02/2018,UD,030,UD,030,030191,030050
EV_2018_CS-Costituzione_030191_030125_01-02-2018,CS-Costituzione,2018,01/02/2018,UD,030,UD,030,030191,030125
EV_2018_AP-Cambio_appartenenza_Provincia_097080_016215_27-01-2018,AP-Cambio appartenenza Provincia,2018,27/01/2018,LC,097,BG,016,097080,016215
EV_2018_ES-Estinzione_002019_002171_01-01-2018,ES-Estinzione,2018,01/01/2018,VC,002,VC,002,002019,002171
EV_2018_ES-Estinzione_002038_002171_01-01-2018,ES-Estinzione,2018,01/01/2018,VC,002,VC,002,002038,002171
EV_2018_ES-Estinzione_002111_002170_01-01-2018,ES-Estinzione,2018,01/01/2018,VC,002,VC,002,002111,002170
EV_2018_ES-Estinzione_002112_002170_01-01-2018,ES-Estinzione,2018,01/01/2018,VC,002,VC,002,002112,002170
EV_2018_ES-Estinzione_002123_002156_01-01-2018,ES-Estinzione,2018,01/01/2018,VC,002,VC,002,002123,002156
EV_2018_AQES-Acquisizione_per_estinzione_002156_002123_01-01-2018,AQES-Acquisizione per estinzione,2018,01/01/2018,VC,002,VC,002,002156,002123
EV_2018_CS-Costituzione_002170_002111_01-01-2018,CS-Costituzione,2018,01/01/2018,VC,002,VC,002,002170,002111
EV_2018_CS-Costituzione_002170_002112_01-01-2018,CS-Costituzione,2018,01/01/2018,VC,002,VC,002,002170,002112
EV_2018_CS-Costituzione_002171_002019_01-01-2018,CS-Costituzione,2018,01/01/2018,VC,002,VC,002,002171,002019
EV_2018_CS-Costituzione_002171_002038_01-01-2018,CS-Costituzione,2018,01/01/2018,VC,002,VC,002,002171,002038
EV_2018_ES-Estinzione_006006_006192_01-01-2018,ES-Estinzione,2018,01/01/2018,AL,006,AL,006,006006,006192
EV_2018_ES-Estinzione_006042_006191_01-01-2018,ES-Estinzione,2018,01/01/2018,AL,006,AL,006,006042,006191
EV_2018_ES-Estinzione_006080_006191_01-01-2018,ES-Estinzione,2018,01/01/2018,AL,006,AL,006,006080,006191
EV_2018_ES-Estinzione_006130_006192_01-01-2018,ES-Estinzione,2018,01/01/2018,AL,006,AL,006,006130,006192
EV_2018_CS-Costituzione_006191_006042_01-01-2018,CS-Costituzione,2018,01/01/2018,AL,006,AL,006,006191,006042
EV_2018_CS-Costituzione_006191_006080_01-01-2018,CS-Costituzione,2018,01/01/2018,AL,006,AL,006,006191,006080
EV_2018_CS-Costituzione_006192_006006_01-01-2018,CS-Costituzione,2018,01/01/2018,AL,006,AL,006,006192,006006
EV_2018_CS-Costituzione_006192_006130_01-01-2018,CS-Costituzione,2018,01/01/2018,AL,006,AL,006,006192,006130
EV_2018_ES-Estinzione_008013_008068_01-01-2018,ES-Estinzione,2018,01/01/2018,IM,008,IM,008,008013,008068
EV_2018_ES-Estinzione_008036_008068_01-01-2018,ES-Estinzione,2018,01/01/2018,IM,008,IM,008,008036,008068
EV_2018_CS-Costituzione_008068_008013_01-01-2018,CS-Costituzione,2018,01/01/2018,IM,008,IM,008,008068,008013
EV_2018_CS-Costituzione_008068_008036_01-01-2018,CS-Costituzione,2018,01/01/2018,IM,008,IM,008,008068,008036
EV_2018_ES-Estinzione_013050_013254_01-01-2018,ES-Estinzione,2018,01/01/2018,CO,013,CO,013,013050,013254
EV_2018_ES-Estinzione_013060_013254_01-01-2018,ES-Estinzione,2018,01/01/2018,CO,013,CO,013,013060,013254
EV_2018_ES-Estinzione_013205_013254_01-01-2018,ES-Estinzione,2018,01/01/2018,CO,013,CO,013,013205,013254
EV_2018_CS-Costituzione_013254_013050_01-01-2018,CS-Costituzione,2018,01/01/2018,CO,013,CO,013,013254,013050
EV_2018_CS-Costituzione_013254_013060_01-01-2018,CS-Costituzione,2018,01/01/2018,CO,013,CO,013,013254,013060
EV_2018_CS-Costituzione_013254_013205_01-01-2018,CS-Costituzione,2018,01/01/2018,CO,013,CO,013,013254,013205
EV_2018_ES-Estinzione_020040_020072_01-01-2018,ES-Estinzione,2018,01/01/2018,MN,020,MN,020,020040,020072
EV_2018_ES-Estinzione_020049_020072_01-01-2018,ES-Estinzione,2018,01/01/2018,MN,020,MN,020,020049,020072
EV_2018_ES-Estinzione_020067_020072_01-01-2018,ES-Estinzione,2018,01/01/2018,MN,020,MN,020,020067,020072
EV_2018_CS-Costituzione_020072_020040_01-01-2018,CS-Costituzione,2018,01/01/2018,MN,020,MN,020,020072,020040
EV_2018_CS-Costituzione_020072_020049_01-01-2018,CS-Costituzione,2018,01/01/2018,MN,020,MN,020,020072,020049
EV_2018_CS-Costituzione_020072_020067_01-01-2018,CS-Costituzione,2018,01/01/2018,MN,020,MN,020,020072,020067
EV_2018_ES-Estinzione_022145_022250_01-01-2018,ES-Estinzione,2018,01/01/2018,TN,022,TN,022,022145,022250
EV_2018_ES-Estinzione_022217_022250_01-01-2018,ES-Estinzione,2018,01/01/2018,TN,022,TN,022,022217,022250
EV_2018_CS-Costituzione_022250_022145_01-01-2018,CS-Costituzione,2018,01/01/2018,TN,022,TN,022,022250,022145
EV_2018_CS-Costituzione_022250_022217_01-01-2018,CS-Costituzione,2018,01/01/2018,TN,022,TN,022,022250,022217
EV_2018_ES-Estinzione_033009_033049_01-01-2018,ES-Estinzione,2018,01/01/2018,PC,033,PC,033,033009,033049
EV_2018_ES-Estinzione_033029_033049_01-01-2018,ES-Estinzione,2018,01/01/2018,PC,033,PC,033,033029,033049
EV_2018_ES-Estinzione_033031_033049_01-01-2018,ES-Estinzione,2018,01/01/2018,PC,033,PC,033,033031,033049
EV_2018_CS-Costituzione_033049_033009_01-01-2018,CS-Costituzione,2018,01/01/2018,PC,033,PC,033,033049,033009
EV_2018_CS-Costituzione_033049_033029_01-01-2018,CS-Costituzione,2018,01/01/2018,PC,033,PC,033,033049,033029
EV_2018_CS-Costituzione_033049_033031_01-01-2018,CS-Costituzione,2018,01/01/2018,PC,033,PC,033,033049,033031
EV_2018_ES-Estinzione_049015_049021_01-01-2018,ES-Estinzione,2018,01/01/2018,LI,049,LI,049,049015,049021
EV_2018_ES-Estinzione_049016_049021_01-01-2018,ES-Estinzione,2018,01/01/2018,LI,049,LI,049,049016,049021
EV_2018_CS-Costituzione_049021_049015_01-01-2018,CS-Costituzione,2018,01/01/2018,LI,049,LI,049,049021,049015
EV_2018_CS-Costituzione_049021_049016_01-01-2018,CS-Costituzione,2018,01/01/2018,LI,049,LI,049,049021,049016
EV_2018_ES-Estinzione_051019_051042_01-01-2018,ES-Estinzione,2018,01/01/2018,AR,051,AR,051,051019,051042
EV_2018_ES-Estinzione_051028_051042_01-01-2018,ES-Estinzione,2018,01/01/2018,AR,051,AR,051,051028,051042
EV_2018_CS-Costituzione_051042_051019_01-01-2018,CS-Costituzione,2018,01/01/2018,AR,051,AR,051,051042,051019
EV_2018_CS-Costituzione_051042_051028_01-01-2018,CS-Costituzione,2018,01/01/2018,AR,051,AR,051,051042,051028
EV_2018_ES-Estinzione_097041_097093_01-01-2018,ES-Estinzione,2018,01/01/2018,LC,097,LC,097,097041,097093
EV_2018_ES-Estinzione_097081_097093_01-01-2018,ES-Estinzione,2018,01/01/2018,LC,097,LC,097,097081,097093
EV_2018_ES-Estinzione_097089_097093_01-01-2018,ES-Estinzione,2018,01/01/2018,LC,097,LC,097,097089,097093
EV_2018_CS-Costituzione_097093_097041_01-01-2018,CS-Costituzione,2018,01/01/2018,LC,097,LC,097,097093,097041
EV_2018_CS-Costituzione_097093_097081_01-01-2018,CS-Costituzione,2018,01/01/2018,LC,097,LC,097,097093,097081
EV_2018_CS-Costituzione_097093_097089_01-01-2018,CS-Costituzione,2018,01/01/2018,LC,097,LC,097,097093,097089
EV_2018_ES-Estinzione_098007_098062_01-01-2018,ES-Estinzione,2018,01/01/2018,LO,098,LO,098,098007,098062
EV_2018_ES-Estinzione_098016_098062_01-01-2018,ES-Estinzione,2018,01/01/2018,LO,098,LO,098,098016,098062
EV_2018_CS-Costituzione_098062_098007_01-01-2018,CS-Costituzione,2018,01/01/2018,LO,098,LO,098,098062,098007
EV_2018_CS-Costituzione_098062_098016_01-01-2018,CS-Costituzione,2018,01/01/2018,LO,098,LO,098,098062,098016
EV_2017_AP-Cambio_appartenenza_Provincia_025052_030189_16-12-2017,AP-Cambio appartenenza Provincia,2017,16/12/2017,BL,025,UD,030,025052,030189
EV_2017_CE-Cessione_territorio_079009_079095_09-11-2017,CE-Cessione territorio,2017,09/11/2017,CZ,079,CZ,079,079009,079095
EV_2017_AQ-Acquisizione_territorio_079095_079009_09-11-2017,AQ-Acquisizione territorio,2017,09/11/2017,CZ,079,CZ,079,079095,079009
EV_2017_ES-Estinzione_078028_078156_05-05-2017,ES-Estinzione,2017,05/05/2017,CS,078,CS,078,078028,078156
EV_2017_ES-Estinzione_078095_078156_05-05-2017,ES-Estinzione,2017,05/05/2017,CS,078,CS,078,078095,078156
EV_2017_ES-Estinzione_078141_078156_05-05-2017,ES-Estinzione,2017,05/05/2017,CS,078,CS,078,078141,078156
EV_2017_ES-Estinzione_078144_078156_05-05-2017,ES-Estinzione,2017,05/05/2017,CS,078,CS,078,078144,078156
EV_2017_ES-Estinzione_078151_078156_05-05-2017,ES-Estinzione,2017,05/05/2017,CS,078,CS,078,078151,078156
EV_2017_CS-Costituzione_078156_078028_05-05-2017,CS-Costituzione,2017,05/05/2017,CS,078,CS,078,078156,078028
EV_2017_CS-Costituzione_078156_078095_05-05-2017,CS-Costituzione,2017,05/05/2017,CS,078,CS,078,078156,078095
EV_2017_CS-Costituzione_078156_078141_05-05-2017,CS-Costituzione,2017,05/05/2017,CS,078,CS,078,078156,078141
EV_2017_CS-Costituzione_078156_078144_05-05-2017,CS-Costituzione,2017,05/05/2017,CS,078,CS,078,078156,078144
EV_2017_CS-Costituzione_078156_078151_05-05-2017,CS-Costituzione,2017,05/05/2017,CS,078,CS,078,078156,078151
EV_2017_CD-Cambio_denominazione_011020_011020_20-04-2017,CD-Cambio denominazione,2017,20/04/2017,SP,011,SP,011,011020,011020
EV_2017_CECS-Cessione_territorio_per_costituzione_nuova_unit__001028_001316_18-04-2017,CECS-Cessione territorio per costituzione nuova unità,2017,18/04/2017,TO,201,TO,201,001028,001316
EV_2017_CECS-Cessione_territorio_per_costituzione_nuova_unit__001063_001316_18-04-2017,CECS-Cessione territorio per costituzione nuova unità,2017,18/04/2017,TO,201,TO,201,001063,001316
EV_2017_CECS-Cessione_territorio_per_costituzione_nuova_unit__001130_001316_18-04-2017,CECS-Cessione territorio per costituzione nuova unità,2017,18/04/2017,TO,201,TO,201,001130,001316
EV_2017_CECS-Cessione_territorio_per_costituzione_nuova_unit__001265_001316_18-04-2017,CECS-Cessione territorio per costituzione nuova unità,2017,18/04/2017,TO,201,TO,201,001265,001316
EV_2017_CS-Costituzione_001316_001028_18-04-2017,CS-Costituzione,2017,18/04/2017,TO,201,TO,201,001316,001028
EV_2017_CS-Costituzione_001316_001063_18-04-2017,CS-Costituzione,2017,18/04/2017,TO,201,TO,201,001316,001063
EV_2017_CS-Costituzione_001316_001130_18-04-2017,CS-Costituzione,2017,18/04/2017,TO,201,TO,201,001316,001130
EV_2017_CS-Costituzione_001316_001265_18-04-2017,CS-Costituzione,2017,18/04/2017,TO,201,TO,201,001316,001265
EV_2017_CE-Cessione_territorio_095067_095083_31-03-2017,CE-Cessione territorio,2017,31/03/2017,OR,095,OR,095,095067,095083
EV_2017_AQ-Acquisizione_territorio_095067_095083_31-03-2017,AQ-Acquisizione territorio,2017,31/03/2017,OR,095,OR,095,095067,095083
EV_2017_CE-Cessione_territorio_095083_095067_31-03-2017,CE-Cessione territorio,2017,31/03/2017,OR,095,OR,095,095083,095067
EV_2017_AQ-Acquisizione_territorio_095083_095067_31-03-2017,AQ-Acquisizione territorio,2017,31/03/2017,OR,095,OR,095,095083,095067
EV_2017_AQ-Acquisizione_territorio_021022_021114_15-03-2017,AQ-Acquisizione territorio,2017,15/03/2017,BZ,021,BZ,021,021022,021114
EV_2017_CE-Cessione_territorio_021022_021114_15-03-2017,CE-Cessione territorio,2017,15/03/2017,BZ,021,BZ,021,021022,021114
EV_2017_CE-Cessione_territorio_021114_021022_15-03-2017,CE-Cessione territorio,2017,15/03/2017,BZ,021,BZ,021,021114,021022
EV_2017_AQ-Acquisizione_territorio_021114_021022_15-03-2017,AQ-Acquisizione territorio,2017,15/03/2017,BZ,021,BZ,021,021114,021022
EV_2017_CD-Cambio_denominazione_022176_022176_15-03-2017,CD-Cambio denominazione,2017,15/03/2017,TN,022,TN,022,022176,022176
EV_2017_CE-Cessione_territorio_015009_015027_11-03-2017,CE-Cessione territorio,2017,11/03/2017,MI,215,MI,215,015009,015027
EV_2017_AQ-Acquisizione_territorio_015009_015027_11-03-2017,AQ-Acquisizione territorio,2017,11/03/2017,MI,215,MI,215,015009,015027
EV_2017_CE-Cessione_territorio_015027_015009_11-03-2017,CE-Cessione territorio,2017,11/03/2017,MI,215,MI,215,015027,015009
EV_2017_AQ-Acquisizione_territorio_015027_015009_11-03-2017,AQ-Acquisizione territorio,2017,11/03/2017,MI,215,MI,215,015027,015009
EV_2017_ES-Estinzione_020023_020061_01-03-2017,ES-Estinzione,2017,01/03/2017,MN,020,MN,020,020023,020061
EV_2017_AQES-Acquisizione_per_estinzione_020061_020023_01-03-2017,AQES-Acquisizione per estinzione,2017,01/03/2017,MN,020,MN,020,020061,020023
EV_2017_CD-Cambio_denominazione_020061_020061_01-03-2017,CD-Cambio denominazione,2017,01/03/2017,MN,020,MN,020,020061,020061
EV_2017_ES-Estinzione_024045_024123_17-02-2017,ES-Estinzione,2017,17/02/2017,VI,024,VI,024,024045,024123
EV_2017_ES-Estinzione_024092_024123_17-02-2017,ES-Estinzione,2017,17/02/2017,VI,024,VI,024,024092,024123
EV_2017_CS-Costituzione_024123_024045_17-02-2017,CS-Costituzione,2017,17/02/2017,VI,024,VI,024,024123,024045
EV_2017_CS-Costituzione_024123_024092_17-02-2017,CS-Costituzione,2017,17/02/2017,VI,024,VI,024,024123,024092
EV_2017_CD-Cambio_denominazione_006076_006076_14-02-2017,CD-Cambio denominazione,2017,14/02/2017,AL,006,AL,006,006076,006076
EV_2017_ES-Estinzione_013061_013206_01-01-2017,ES-Estinzione,2017,01/01/2017,CO,013,CO,013,013061,013206
EV_2017_ES-Estinzione_013122_013253_01-01-2017,ES-Estinzione,2017,01/01/2017,CO,013,CO,013,013122,013253
EV_2017_ES-Estinzione_013179_013253_01-01-2017,ES-Estinzione,2017,01/01/2017,CO,013,CO,013,013179,013253
EV_2017_ES-Estinzione_013194_013253_01-01-2017,ES-Estinzione,2017,01/01/2017,CO,013,CO,013,013194,013253
EV_2017_AQES-Acquisizione_per_estinzione_013206_013061_01-01-2017,AQES-Acquisizione per estinzione,2017,01/01/2017,CO,013,CO,013,013206,013061
EV_2017_CS-Costituzione_013253_013122_01-01-2017,CS-Costituzione,2017,01/01/2017,CO,013,CO,013,013253,013122
EV_2017_CS-Costituzione_013253_013179_01-01-2017,CS-Costituzione,2017,01/01/2017,CO,013,CO,013,013253,013179
EV_2017_CS-Costituzione_013253_013194_01-01-2017,CS-Costituzione,2017,01/01/2017,CO,013,CO,013,013253,013194
EV_2017_ES-Estinzione_038016_038028_01-01-2017,ES-Estinzione,2017,01/01/2017,FE,038,FE,038,038016,038028
EV_2017_ES-Estinzione_038021_038028_01-01-2017,ES-Estinzione,2017,01/01/2017,FE,038,FE,038,038021,038028
EV_2017_CS-Costituzione_038028_038016_01-01-2017,CS-Costituzione,2017,01/01/2017,FE,038,FE,038,038028,038016
EV_2017_CS-Costituzione_038028_038021_01-01-2017,CS-Costituzione,2017,01/01/2017,FE,038,FE,038,038028,038021
EV_2017_ES-Estinzione_041004_041070_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041004,041070
EV_2017_ES-Estinzione_041037_041069_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041037,041069
EV_2017_ES-Estinzione_041040_041070_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041040,041070
EV_2017_ES-Estinzione_041046_041070_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041046,041070
EV_2017_ES-Estinzione_041050_041069_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041050,041069
EV_2017_ES-Estinzione_041052_041070_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041052,041070
EV_2017_ES-Estinzione_041062_041069_01-01-2017,ES-Estinzione,2017,01/01/2017,PU,041,PU,041,041062,041069
EV_2017_CS-Costituzione_041069_041037_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041069,041037
EV_2017_CS-Costituzione_041069_041050_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041069,041050
EV_2017_CS-Costituzione_041069_041062_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041069,041062
EV_2017_CS-Costituzione_041070_041004_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041070,041004
EV_2017_CS-Costituzione_041070_041040_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041070,041040
EV_2017_CS-Costituzione_041070_041046_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041070,041046
EV_2017_CS-Costituzione_041070_041052_01-01-2017,CS-Costituzione,2017,01/01/2017,PU,041,PU,041,041070,041052
