anno_evento,data_evento,tipo_var,sigla_prov,cod_prov,cod_com,sigla_prov_ass,cod_prov_ass,cod_com_ass
2014,04/02/2014,ES-Estinzione,BG,016,016228,BG,016,016252
2014,04/02/2014,CS-Costituzione,BG,016,016252,BG,016,016192
2014,04/02/2014,CS-Costituzione,BG,016,016252,BG,016,016228
2014,04/02/2014,CS-Costituzione,BG,016,016253,BG,016,016039
2014,04/02/2014,CS-Costituzione,BG,016,016253,BG,016,016112
2014,04/02/2014,ES-Estinzione,PV,018,018010,PV,018,018191
2014,04/02/2014,ES-Estinzione,PV,018,018055,PV,018,018191
2014,04/02/2014,CS-Costituzione,PV,018,018191,PV,018,018010
2014,04/02/2014,CS-Costituzione,PV,018,018191,PV,018,018055
2014,04/02/2014,ES-Estinzione,MN,020,020005,MN,020,020071
2014,04/02/2014,ES-Estinzione,MN,020,020069,MN,020,020071
2014,04/02/2014,CS-Costituzione,MN,020,020071,MN,020,020005
2014,04/02/2014,CS-Costituzione,MN,020,020071,MN,020,020069
2014,04/02/2014,ES-Estinzione,LC,097,097087,LC,097,097091
2014,04/02/2014,ES-Estinzione,LC,097,097088,LC,097,097091
2014,04/02/2014,CS-Costituzione,LC,097,097091,LC,097,097087
2014,04/02/2014,CS-Costituzione,LC,097,097091,LC,097,097088
2014,01/01/2014,ES-Estinzione,UD,030,030096,UD,030,030188
2014,01/01/2014,ES-Estinzione,UD,030,030119,UD,030,030188
2014,01/01/2014,CS-Costituzione,UD,030,030188,UD,030,030096
2014,01/01/2014,CS-Costituzione,UD,030,030188,UD,030,030119
2014,01/01/2014,ES-Estinzione,PR,034,034034,PR,034,034049
2014,01/01/2014,ES-Estinzione,PR,034,034043,PR,034,034049
2014,01/01/2014,CS-Costituzione,PR,034,034049,PR,034,034034
2014,01/01/2014,CS-Costituzione,PR,034,034049,PR,034,034043
2014,01/01/2014,ES-Estinzione,BO,037,037004,BO,037,037061
2014,01/01/2014,ES-Estinzione,BO,037,037018,BO,037,037061
2014,01/01/2014,ES-Estinzione,BO,037,037023,BO,037,037061
2014,01/01/2014,ES-Estinzione,BO,037,037043,BO,037,037061
2014,01/01/2014,ES-Estinzione,BO,037,037058,BO,037,037061
2014,01/01/2014,CS-Costituzione,BO,037,037061,BO,037,037004
2014,01/01/2014,CS-Costituzione,BO,037,037061,BO,037,037018
2014,01/01/2014,CS-Costituzione,BO,037,037061,BO,037,037023
2014,01/01/2014,CS-Costituzione,BO,037,037061,BO,037,037043
2014,01/01/2014,CS-Costituzione,BO,037,037061,BO,037,037058
2014,01/01/2014,ES-Estinzione,FE,038,038013,FE,038,038027
2014,01/01/2014,ES-Estinzione,FE,038,038015,FE,038,038027
2014,01/01/2014,ES-Estinzione,FE,038,038026,FE,038,038027
2014,01/01/2014,CS-Costituzione,FE,038,038027,FE,038,038013
2014,01/01/2014,CS-Costituzione,FE,038,038027,FE,038,038015
2014,01/01/2014,CS-Costituzione,FE,038,038027,FE,038,038026
2014,01/01/2014,ES-Estinzione,PU,041,041012,PU,041,041068
2014,01/01/2014,ES-Estinzione,PU,041,041056,PU,041,041068
2014,01/01/2014,CS-Costituzione,PU,041,041068,PU,041,041012
2014,01/01/2014,CS-Costituzione,PU,041,041068,PU,041,041056
2014,01/01/2014,ES-Estinzione,AN,042,042009,AN,042,042050
2014,01/01/2014,ES-Estinzione,AN,042,042028,AN,042,042050
2014,01/01/2014,ES-Estinzione,AN,042,042039,AN,042,042050
2014,01/01/2014,CS-Costituzione,AN,042,042050,AN,042,042009
2014,01/01/2014,CS-Costituzione,AN,042,042050,AN,042,042028
2014,01/01/2014,CS-Costituzione,AN,042,042050,AN,042,042039
2014,01/01/2014,ES-Estinzione,LU,046,046012,LU,046,046036
2014,01/01/2014,ES-Estinzione,LU,046,046032,LU,046,046036
2014,01/01/2014,CS-Costituzione,LU,046,046036,LU,046,046012
2014,01/01/2014,CS-Costituzione,LU,046,046036,LU,046,046032
2014,01/01/2014,ES-Estinzione,FI,048,048016,FI,048,048052
2014,01/01/2014,ES-Estinzione,FI,048,048023,FI,048,048052
2014,01/01/2014,ES-Estinzione,FI,048,048040,FI,048,048053
2014,01/01/2014,ES-Estinzione,FI,048,048042,FI,048,048053
2014,01/01/2014,CS-Costituzione,FI,048,048052,FI,048,048016
2014,01/01/2014,CS-Costituzione,FI,048,048052,FI,048,048023
2014,01/01/2014,CS-Costituzione,FI,048,048053,FI,048,048040
2014,01/01/2014,CS-Costituzione,FI,048,048053,FI,048,048042
2014,01/01/2014,ES-Estinzione,PI,050,050007,PI,050,050040
2014,01/01/2014,ES-Estinzione,PI,050,050013,PI,050,050041
2014,01/01/2014,ES-Estinzione,PI,050,050017,PI,050,050040
2014,01/01/2014,ES-Estinzione,PI,050,050018,PI,050,050041
2014,01/01/2014,CS-Costituzione,PI,050,050040,PI,050,050007
2014,01/01/2014,CS-Costituzione,PI,050,050040,PI,050,050017
2014,01/01/2014,CS-Costituzione,PI,050,050041,PI,050,050013
2014,01/01/2014,CS-Costituzione,PI,050,050041,PI,050,050018
2014,01/01/2014,ES-Estinzione,AR,051,051009,AR,051,051040
2014,01/01/2014,ES-Estinzione,AR,051,051029,AR,051,051040
2014,01/01/2014,ES-Estinzione,AR,051,051032,AR,051,051041
2014,01/01/2014,ES-Estinzione,AR,051,051036,AR,051,051041
2014,01/01/2014,CS-Costituzione,AR,051,051040,AR,051,051009
2014,01/01/2014,CS-Costituzione,AR,051,051040,AR,051,051029
2014,01/01/2014,CS-Costituzione,AR,051,051041,AR,051,051032
2014,01/01/2014,CS-Costituzione,AR,051,051041,AR,051,051036
2014,01/01/2014,ES-Estinzione,RN,099,099012,RN,099,099028
2014,01/01/2014,ES-Estinzione,RN,099,099019,RN,099,099028
2014,01/01/2014,CS-Costituzione,RN,099,099028,RN,099,099012
2014,01/01/2014,CS-Costituzione,RN,099,099028,RN,099,099019
2013,28/12/2013,ES-Estinzione,BL,025,025042,BL,025,025070
2013,28/12/2013,ES-Estinzione,BL,025,025064,BL,025,025070
2013,28/12/2013,CS-Costituzione,BL,025,025070,BL,025,025042
2013,28/12/2013,CS-Costituzione,BL,025,025070,BL,025,025064
2013,03/12/2013,ES-Estinzione,AV,064,064061,AV,064,064121
2013,03/12/2013,ES-Estinzione,AV,064,064062,AV,064,064121
2013,03/12/2013,CS-Costituzione,AV,064,064121,AV,064,064061
2013,03/12/2013,CS-Costituzione,AV,064,064121,AV,064,064062
2013,12/11/2013,CE-Cessione territorio,CO,013,013036,CO,013,013102
2013,12/11/2013,AQ-Acquisizione territorio,CO,013,013036,CO,013,013102
2013,12/11/2013,CE-Cessione territorio,CO,013,013102,CO,013,013036
2013,12/11/2013,AQ-Acquisizione territorio,CO,013,013102,CO,013,013036
2013,12/11/2013,AQ-Acquisizione territorio,CO,013,013138,CO,013,013245
2013,12/11/2013,CE-Cessione territorio,CO,013,013245,CO,013,013138
2013,12/11/2013,CD-Cambio denominazione,BS,017,017189,BS,017,017189
2013,17/05/2013,CE-Cessione territorio,BZ,021,021011,BZ,021,021111
2013,17/05/2013,AQ-Acquisizione territorio,BZ,021,021111,BZ,021,021011
2013,05/02/2013,AQ-Acquisizione territorio,TN,022,022025,TN,022,022123
2013,05/02/2013,CE-Cessione territorio,TN,022,022123,TN,022,022025
2012,19/07/2012,CE-Cessione territorio,UD,030,030009,UD,030,030027
2012,19/07/2012,AQ-Acquisizione territorio,UD,030,030009,UD,030,030058
2012,19/07/2012,AQ-Acquisizione territorio,UD,030,030027,UD,030,030009
2012,19/07/2012,CE-Cessione territorio,UD,030,030027,UD,030,030058
2012,19/07/2012,CE-Cessione territorio,UD,030,030058,UD,030,030009
2012,19/07/2012,AQ-Acquisizione territorio,UD,030,030058,UD,030,030027
2012,30/06/2012,CD-Cambio denominazione,PV,018,018073,PV,018,018073
2012,21/06/2012,CE-Cessione territorio,UD,030,030098,UD,030,030134
2012,21/06/2012,AQ-Acquisizione territorio,UD,030,030134,UD,030,030098
2011,02/12/2011,CE-Cessione territorio,LE,075,075035,LE,075,075079
2011,02/12/2011,AQ-Acquisizione territorio,LE,075,075035,LE,075,075079
2011,02/12/2011,CE-Cessione territorio,LE,075,075035,LE,075,075087
2011,02/12/2011,AQ-Acquisizione territorio,LE,075,075035,LE,075,075087
2011,02/12/2011,AQ-Acquisizione territorio,LE,075,075079,LE,075,075035
2011,02/12/2011,CE-Cessione territorio,LE,075,075079,LE,075,075035
2011,02/12/2011,AQ-Acquisizione territorio,LE,075,075087,LE,075,075035
2011,02/12/2011,CE-Cessione territorio,LE,075,075087,LE,075,075035
2011,20/10/2011,AQ-Acquisizione territorio,UD,030,030024,UD,030,030101
2011,20/10/2011,CE-Cessione territorio,UD,030,030101,UD,030,030024
2011,15/09/2011,CE-Cessione territorio,UD,030,030070,UD,030,030135
2011,15/09/2011,AQ-Acquisizione territorio,UD,030,030135,UD,030,030070
2011,01/09/2011,AQ-Acquisizione territorio,BG,016,016037,BG,016,016051
2011,01/09/2011,CE-Cessione territorio,BG,016,016037,BG,016,016051
2011,01/09/2011,CE-Cessione territorio,BG,016,016051,BG,016,016037
2011,01/09/2011,AQ-Acquisizione territorio,BG,016,016051,BG,016,016037
2011,12/08/2011,AQ-Acquisizione territorio,PA,082,082040,PA,082,082046
2011,12/08/2011,CE-Cessione territorio,PA,082,082046,PA,082,082040
2011,12/08/2011,AQ-Acquisizione territorio,PA,082,082070,PA,082,082073
2011,12/08/2011,CE-Cessione territorio,PA,082,082070,PA,082,082073
2011,12/08/2011,CE-Cessione territorio,PA,082,082073,PA,082,082070
2011,12/08/2011,AQ-Acquisizione territorio,PA,082,082073,PA,082,082070
2011,16/05/2011,CE-Cessione territorio,BZ,021,021058,BZ,021,021059
2011,16/05/2011,AQ-Acquisizione territorio,BZ,021,021059,BZ,021,021058
2011,13/02/2011,CE-Cessione territorio,NU,091,091073,OT,104,104009
2011,13/02/2011,AQ-Acquisizione territorio,NU,091,091073,OT,104,104009
2011,13/02/2011,AQ-Acquisizione territorio,OR,095,095006,OR,095,095065
2011,13/02/2011,CE-Cessione territorio,OR,095,095006,OR,095,095065
2011,13/02/2011,CE-Cessione territorio,OR,095,095065,OR,095,095006
2011,13/02/2011,AQ-Acquisizione territorio,OR,095,095065,OR,095,095006
2011,13/02/2011,CE-Cessione territorio,OT,104,104009,NU,091,091073
2011,13/02/2011,AQ-Acquisizione territorio,OT,104,104009,NU,091,091073
2011,13/02/2011,AQ-Acquisizione territorio,OT,104,104009,OT,104,104023
2011,13/02/2011,CE-Cessione territorio,OT,104,104009,OT,104,104023
2011,13/02/2011,CE-Cessione territorio,OT,104,104023,OT,104,104009
2011,13/02/2011,AQ-Acquisizione territorio,OT,104,104023,OT,104,104009
2011,11/02/2011,ES-Estinzione,CO,013,013076,CO,013,013249
2011,11/02/2011,ES-Estinzione,CO,013,013108,CO,013,013249
2011,11/02/2011,ES-Estinzione,CO,013,013112,CO,013,013249
2011,11/02/2011,CS-Costituzione,CO,013,013249,CO,013,013076
2011,11/02/2011,CS-Costituzione,CO,013,013249,CO,013,013108
2011,11/02/2011,CS-Costituzione,CO,013,013249,CO,013,013112
2010,02/03/2010,CE-Cessione territorio,AN,042,042018,AN,042,042027
2010,02/03/2010,AQ-Acquisizione territorio,AN,042,042027,AN,042,042018
2010,27/02/2010,CE-Cessione territorio,MI,015,015185,MI,015,015237
2010,27/02/2010,AQ-Acquisizione territorio,MI,015,015237,MI,015,015185
2010,13/02/2010,CE-Cessione territorio,BG,016,016024,BG,016,016150
2010,13/02/2010,AQ-Acquisizione territorio,BG,016,016150,BG,016,016024
2010,01/01/2010,ES-Estinzione,TN,022,022014,TN,022,022229
2010,01/01/2010,ES-Estinzione,TN,022,022016,TN,022,022228
2010,01/01/2010,ES-Estinzione,TN,022,022065,TN,022,022229
2010,01/01/2010,ES-Estinzione,TN,022,022107,TN,022,022228
2010,01/01/2010,ES-Estinzione,TN,022,022119,TN,022,022229
2010,01/01/2010,ES-Estinzione,TN,022,022141,TN,022,022229
2010,01/01/2010,ES-Estinzione,TN,022,022197,TN,022,022229
2010,01/01/2010,ES-Estinzione,TN,022,022198,TN,022,022229
2010,01/01/2010,CS-Costituzione,TN,022,022228,TN,022,022016
2010,01/01/2010,CS-Costituzione,TN,022,022228,TN,022,022107
2010,01/01/2010,CS-Costituzione,TN,022,022229,TN,022,022014
2010,01/01/2010,CS-Costituzione,TN,022,022229,TN,022,022065
2010,01/01/2010,CS-Costituzione,TN,022,022229,TN,022,022119
2010,01/01/2010,CS-Costituzione,TN,022,022229,TN,022,022141
2010,01/01/2010,CS-Costituzione,TN,022,022229,TN,022,022197
2010,01/01/2010,CS-Costituzione,TN,022,022229,TN,022,022198
2009,18/12/2009,AP-Cambio appartenenza Provincia,MI,015,015039,MB,108,108051
2009,18/12/2009,AP-Cambio appartenenza Provincia,MI,015,015047,MB,108,108052
2009,18/12/2009,AP-Cambio appartenenza Provincia,MI,015,015088,MB,108,108053
2009,18/12/2009,AP-Cambio appartenenza Provincia,MI,015,015119,MB,108,108054
2009,18/12/2009,AP-Cambio appartenenza Provincia,MI,015,015186,MB,108,108055
2009,23/08/2009,CE-Cessione territorio,CO,013,013029,CO,013,013048
2009,23/08/2009,AQ-Acquisizione territorio,CO,013,013029,CO,013,013048
2009,23/08/2009,AQ-Acquisizione territorio,CO,013,013048,CO,013,013029
2009,23/08/2009,CE-Cessione territorio,CO,013,013048,CO,013,013029
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041011,RN,099,099021
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041024,RN,099,099022
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041039,RN,099,099023
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041042,RN,099,099024
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041053,RN,099,099025
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041055,RN,099,099026
2009,15/08/2009,AP-Cambio appartenenza Provincia,PU,041,041063,RN,099,099027
2009,30/07/2009,CD-Cambio denominazione,PV,018,018122,PV,018,018122
2009,27/07/2009,AP-Cambio appartenenza Provincia,FG,071,071030,BT,110,110005
2009,27/07/2009,AP-Cambio appartenenza Provincia,FG,071,071045,BT,110,110007
2009,27/07/2009,AP-Cambio appartenenza Provincia,FG,071,071057,BT,110,110010
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072005,BT,110,110001
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072007,BT,110,110002
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072009,BT,110,110003
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072013,BT,110,110004
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072026,BT,110,110006
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072042,BT,110,110008
2009,27/07/2009,AP-Cambio appartenenza Provincia,BA,072,072045,BT,110,110009
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044003,FM,109,109001
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044004,FM,109,109002
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044008,FM,109,109003
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044009,FM,109,109004
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044018,FM,109,109005
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044019,FM,109,109006
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044022,FM,109,109007
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044024,FM,109,109008
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044025,FM,109,109009
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044026,FM,109,109010
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044028,FM,109,109011
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044030,FM,109,109012
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044033,FM,109,109013
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044035,FM,109,109014
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044037,FM,109,109015
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044039,FM,109,109016
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044040,FM,109,109017
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044041,FM,109,109018
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044042,FM,109,109019
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044043,FM,109,109020
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044046,FM,109,109021
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044047,FM,109,109022
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044048,FM,109,109023
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044049,FM,109,109024
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044050,FM,109,109025
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044051,FM,109,109026
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044052,FM,109,109027
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044053,FM,109,109028
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044055,FM,109,109029
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044057,FM,109,109030
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044058,FM,109,109031
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044059,FM,109,109032
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044060,FM,109,109033
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044061,FM,109,109034
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044062,FM,109,109035
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044067,FM,109,109036
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044068,FM,109,109037
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044069,FM,109,109038
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044070,FM,109,109039
2009,12/07/2009,AP-Cambio appartenenza Provincia,AP,044,044072,FM,109,109040
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015003,MB,108,108001
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015004,MB,108,108002
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015006,MB,108,108003
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015008,MB,108,108004
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015013,MB,108,108005
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015017,MB,108,108006
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015018,MB,108,108007
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015021,MB,108,108008
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015023,MB,108,108009
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015030,MB,108,108010
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015033,MB,108,108011
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015034,MB,108,108012
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015037,MB,108,108013
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015045,MB,108,108014
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015048,MB,108,108015
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015049,MB,108,108016
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015068,MB,108,108017
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015069,MB,108,108018
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015075,MB,108,108019
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015080,MB,108,108020
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015084,MB,108,108021
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015092,MB,108,108022
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015100,MB,108,108023
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015107,MB,108,108024
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015117,MB,108,108025
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015120,MB,108,108026
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015121,MB,108,108027
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015123,MB,108,108028
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015129,MB,108,108029
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015138,MB,108,108030
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015145,MB,108,108031
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015147,MB,108,108032
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015149,MB,108,108033
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015152,MB,108,108034
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015156,MB,108,108035
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015161,MB,108,108036
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015180,MB,108,108037
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015187,MB,108,108038
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015208,MB,108,108039
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015212,MB,108,108040
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015216,MB,108,108041
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015217,MB,108,108042
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015223,MB,108,108043
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015227,MB,108,108044
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015231,MB,108,108045
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015232,MB,108,108046
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015233,MB,108,108047
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015234,MB,108,108048
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015239,MB,108,108049
2009,30/06/2009,AP-Cambio appartenenza Provincia,MI,015,015241,MB,108,108050
2009,16/04/2009,CE-Cessione territorio,PN,093,093011,PN,093,093016
2009,16/04/2009,AQ-Acquisizione territorio,PN,093,093016,PN,093,093011
2009,02/04/2009,AQ-Acquisizione territorio,CS,078,078030,CS,078,078102
2009,02/04/2009,CE-Cessione territorio,CS,078,078102,CS,078,078030
2009,29/01/2009,CD-Cambio denominazione,GO,031,031003,GO,031,031003
2009,29/01/2009,CD-Cambio denominazione,GO,031,031019,GO,031,031019
2009,29/01/2009,CD-Cambio denominazione,GO,031,031022,GO,031,031022
2009,29/01/2009,CD-Cambio denominazione,TS,032,032001,TS,032,032001
2009,29/01/2009,CD-Cambio denominazione,TS,032,032002,TS,032,032002
2009,29/01/2009,CD-Cambio denominazione,TS,032,032005,TS,032,032005
2009,01/01/2009,ES-Estinzione,UD,030,030017,UD,030,030138
2009,01/01/2009,ES-Estinzione,UD,030,030115,UD,030,030138
2009,01/01/2009,CS-Costituzione,UD,030,030138,UD,030,030017
2009,01/01/2009,CS-Costituzione,UD,030,030138,UD,030,030115
2008,15/10/2008,CD-Cambio denominazione,TN,022,022029,TN,022,022029
2008,15/10/2008,CE-Cessione territorio,TN,022,022037,TN,022,022074
2008,15/10/2008,AQ-Acquisizione territorio,TN,022,022074,TN,022,022037
2008,16/08/2008,CE-Cessione territorio,PV,018,018008,PV,018,018026
2008,16/08/2008,AQ-Acquisizione territorio,PV,018,018026,PV,018,018008
2008,24/05/2008,AQ-Acquisizione territorio,PA,082,082007,PA,082,082054
2008,24/05/2008,CE-Cessione territorio,PA,082,082018,PA,082,082034
2008,24/05/2008,AQ-Acquisizione territorio,PA,082,082018,PA,082,082034
2008,24/05/2008,AQ-Acquisizione territorio,PA,082,082034,PA,082,082018
2008,24/05/2008,CE-Cessione territorio,PA,082,082034,PA,082,082018
2008,24/05/2008,CE-Cessione territorio,PA,082,082054,PA,082,082007
2008,19/03/2008,CD-Cambio denominazione,BZ,021,021102,BZ,021,021102
2008,01/01/2008,AQ-Acquisizione territorio,AL,006,006009,AL,006,006081
2008,01/01/2008,CE-Cessione territorio,AL,006,006081,AL,006,006009
2007,15/11/2007,AQ-Acquisizione territorio,PO,100,100001,PO,100,100006
2007,15/11/2007,CE-Cessione territorio,PO,100,100006,PO,100,100001
2007,08/11/2007,AQ-Acquisizione territorio,UD,030,030010,UD,030,030048
2007,08/11/2007,CE-Cessione territorio,UD,030,030010,UD,030,030048
2007,08/11/2007,CE-Cessione territorio,UD,030,030048,UD,030,030010
2007,08/11/2007,AQ-Acquisizione territorio,UD,030,030048,UD,030,030010
2007,02/11/2007,CD-Cambio denominazione,BS,017,017092,BS,017,017092
2007,01/08/2007,CE-Cessione territorio,VR,023,023004,VR,023,023098
2007,01/08/2007,AQ-Acquisizione territorio,VR,023,023004,VR,023,023098
2007,01/08/2007,CE-Cessione territorio,VR,023,023098,VR,023,023004
2007,01/08/2007,AQ-Acquisizione territorio,VR,023,023098,VR,023,023004
2007,26/04/2007,CE-Cessione territorio,PI,050,050004,PI,050,050029
2007,26/04/2007,AQ-Acquisizione territorio,PI,050,050004,PI,050,050029
2007,26/04/2007,AQ-Acquisizione territorio,PI,050,050029,PI,050,050004
2007,26/04/2007,CE-Cessione territorio,PI,050,050029,PI,050,050004
2007,12/01/2007,AQ-Acquisizione territorio,LE,075,075020,LE,075,075038
2007,12/01/2007,CE-Cessione territorio,LE,075,075020,LE,075,075038
2007,12/01/2007,AQ-Acquisizione territorio,LE,075,075038,LE,075,075020
2007,12/01/2007,CE-Cessione territorio,LE,075,075038,LE,075,075020
2006,30/12/2006,CE-Cessione territorio,BG,016,016093,BG,016,016204
2006,30/12/2006,AQ-Acquisizione territorio,BG,016,016093,BG,016,016204
2006,30/12/2006,CE-Cessione territorio,BG,016,016204,BG,016,016093
2006,30/12/2006,AQ-Acquisizione territorio,BG,016,016204,BG,016,016093
2006,30/11/2006,AQ-Acquisizione territorio,UD,030,030031,UD,030,030095
2006,30/11/2006,CE-Cessione territorio,UD,030,030031,UD,030,030095
2006,30/11/2006,CE-Cessione territorio,UD,030,030083,UD,030,030091
2006,30/11/2006,AQ-Acquisizione territorio,UD,030,030083,UD,030,030091
2006,30/11/2006,AQ-Acquisizione territorio,UD,030,030091,UD,030,030083
2006,30/11/2006,CE-Cessione territorio,UD,030,030091,UD,030,030083
2006,30/11/2006,CE-Cessione territorio,UD,030,030095,UD,030,030031
2006,30/11/2006,AQ-Acquisizione territorio,UD,030,030095,UD,030,030031
2006,09/08/2006,AQ-Acquisizione territorio,SO,014,014001,SO,014,014045
2006,09/08/2006,CE-Cessione territorio,SO,014,014045,SO,014,014001
2006,20/07/2006,AQ-Acquisizione territorio,UD,030,030011,UD,030,030062
2006,20/07/2006,CE-Cessione territorio,UD,030,030011,UD,030,030062
2006,20/07/2006,AQ-Acquisizione territorio,UD,030,030011,UD,030,030074
2006,20/07/2006,CE-Cessione territorio,UD,030,030011,UD,030,030074
2006,20/07/2006,AQ-Acquisizione territorio,UD,030,030062,UD,030,030011
2006,20/07/2006,CE-Cessione territorio,UD,030,030062,UD,030,030011
